id,name,aliases,latitude,longitude,category_id,category_de,group_id,fame_id,region,description,note,access,quality,quality_label,source,research,photo_page,photo_author,photo_license,photo_license_url,merged_records
426,Strifossen,,61.196012,5.590603,waterfall,Wasserfall,water,local_tip,Vestland,"Ein weniger international bekannter, benannter Wasserfall in Mittelnorwegen. Die Auswahl bevorzugt Stellen mit kartierter Zufahrt in plausibler Nähe.","Wasserstand, Privatgrund, sicheren Standpunkt und tatsächlichen Fußweg vor Ort prüfen.",Straßennah: ca. 29 m Luftlinie zur nächsten in der Straßenkarte erfassten Zufahrt.,72,Teilweise geprüft,https://www.openstreetmap.org/node/11020195586,,,,,,1
427,Haugfossane,,62.504683,6.818308,waterfall,Wasserfall,water,local_tip,Møre og Romsdal,"Ein weniger international bekannter, benannter Wasserfall in Mittelnorwegen. Die Auswahl bevorzugt Stellen mit kartierter Zufahrt in plausibler Nähe.","Wasserstand, Privatgrund, sicheren Standpunkt und tatsächlichen Fußweg vor Ort prüfen.",Straßennah: ca. 36 m Luftlinie zur nächsten in der Straßenkarte erfassten Zufahrt (Akslevollvegen).,72,Teilweise geprüft,https://www.openstreetmap.org/node/3950204703,,,,,,1
428,Giljafossen,,60.518794,5.50394,waterfall,Wasserfall,water,local_tip,Vestland,"Ein weniger international bekannter, benannter Wasserfall in Mittelnorwegen. Die Auswahl bevorzugt Stellen mit kartierter Zufahrt in plausibler Nähe.","Wasserstand, Privatgrund, sicheren Standpunkt und tatsächlichen Fußweg vor Ort prüfen.",Straßennah: ca. 38 m Luftlinie zur nächsten in der Straßenkarte erfassten Zufahrt.,72,Teilweise geprüft,https://www.openstreetmap.org/node/9386304822,,,,,,1
429,Lifossen,,63.640262,10.572141,waterfall,Wasserfall,water,local_tip,Trøndelag,"Ein weniger international bekannter, benannter Wasserfall in Mittelnorwegen. Die Auswahl bevorzugt Stellen mit kartierter Zufahrt in plausibler Nähe.","Wasserstand, Privatgrund, sicheren Standpunkt und tatsächlichen Fußweg vor Ort prüfen.",Straßennah: ca. 38 m Luftlinie zur nächsten in der Straßenkarte erfassten Zufahrt (Tømmerdalsveien).,72,Teilweise geprüft,https://www.openstreetmap.org/node/3793528514,,,,,,1
430,Kvernafossen,,60.540428,6.04288,waterfall,Wasserfall,water,local_tip,Vestland,"Ein weniger international bekannter, benannter Wasserfall in Mittelnorwegen. Die Auswahl bevorzugt Stellen mit kartierter Zufahrt in plausibler Nähe.","Wasserstand, Privatgrund, sicheren Standpunkt und tatsächlichen Fußweg vor Ort prüfen.",Straßennah: ca. 42 m Luftlinie zur nächsten in der Straßenkarte erfassten Zufahrt (Bergsdalsvegen).,72,Teilweise geprüft,https://www.openstreetmap.org/node/355349768,,,,,,1
431,Bergafossen,,60.572083,6.899173,waterfall,Wasserfall,water,local_tip,Vestland,"Ein weniger international bekannter, benannter Wasserfall in Mittelnorwegen. Die Auswahl bevorzugt Stellen mit kartierter Zufahrt in plausibler Nähe.","Wasserstand, Privatgrund, sicheren Standpunkt und tatsächlichen Fußweg vor Ort prüfen.",Straßennah: ca. 44 m Luftlinie zur nächsten in der Straßenkarte erfassten Zufahrt (Espelandsvegen).,82,Gut dokumentiert,https://www.openstreetmap.org/node/11526676806,,https://commons.wikimedia.org/wiki/File:P%C3%A5_veg_ned_til_Ulvik.jpg,"Paul Skeie from Vossavangen, Norway",CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,1
432,Smellefoss,,60.47909,9.192108,waterfall,Wasserfall,water,local_tip,Buskerud,"Ein weniger international bekannter, benannter Wasserfall in Mittelnorwegen. Die Auswahl bevorzugt Stellen mit kartierter Zufahrt in plausibler Nähe.","Wasserstand, Privatgrund, sicheren Standpunkt und tatsächlichen Fußweg vor Ort prüfen.",Straßennah: ca. 48 m Luftlinie zur nächsten in der Straßenkarte erfassten Zufahrt (Eggedalsvegen).,82,Gut dokumentiert,https://www.openstreetmap.org/node/7286484733,,"https://commons.wikimedia.org/wiki/File:Hallingdalselva,_Nesbyen_02.jpg",Cbliu,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,1
433,Botolvsfossen,,61.050033,6.60906,waterfall,Wasserfall,water,local_tip,Vestland,"Ein weniger international bekannter, benannter Wasserfall in Mittelnorwegen. Die Auswahl bevorzugt Stellen mit kartierter Zufahrt in plausibler Nähe.","Wasserstand, Privatgrund, sicheren Standpunkt und tatsächlichen Fußweg vor Ort prüfen.",Straßennah: ca. 51 m Luftlinie zur nächsten in der Straßenkarte erfassten Zufahrt (Ovrisdalen).,72,Teilweise geprüft,https://www.openstreetmap.org/node/9205738345,,,,,,1
434,Litlfallet,Litlfallet – Trysil,61.394764,12.248042,waterfall,Wasserfall,water,local_tip,Innlandet,"Ein weniger international bekannter, benannter Wasserfall in Mittelnorwegen. Die Auswahl bevorzugt Stellen mit kartierter Zufahrt in plausibler Nähe.","Wasserstand, Privatgrund, sicheren Standpunkt und tatsächlichen Fußweg vor Ort prüfen.",Straßennah: ca. 52 m Luftlinie zur nächsten in der Straßenkarte erfassten Zufahrt (Flendalsvegen).,72,Teilweise geprüft,https://www.openstreetmap.org/node/6799460789,,,,,,2
435,Sagnfossen,Sagnfossen – Trysil,61.161958,12.446925,waterfall,Wasserfall,water,local_tip,Innlandet,"Ein weniger international bekannter, benannter Wasserfall in Mittelnorwegen. Die Auswahl bevorzugt Stellen mit kartierter Zufahrt in plausibler Nähe.","Wasserstand, Privatgrund, sicheren Standpunkt und tatsächlichen Fußweg vor Ort prüfen.",Straßennah: ca. 52 m Luftlinie zur nächsten in der Straßenkarte erfassten Zufahrt.,72,Teilweise geprüft,https://www.openstreetmap.org/node/313701456,,,,,,2
436,Falla,,60.91456,11.255085,waterfall,Wasserfall,water,local_tip,Innlandet,"Ein weniger international bekannter, benannter Wasserfall in Mittelnorwegen. Die Auswahl bevorzugt Stellen mit kartierter Zufahrt in plausibler Nähe.","Wasserstand, Privatgrund, sicheren Standpunkt und tatsächlichen Fußweg vor Ort prüfen.",Straßennah: ca. 58 m Luftlinie zur nächsten in der Straßenkarte erfassten Zufahrt.,72,Teilweise geprüft,https://www.openstreetmap.org/node/11193896966,,,,,,1
437,Strypefossen,Strypefossen – Ringerike,60.553475,9.918627,waterfall,Wasserfall,water,local_tip,Buskerud,"Ein weniger international bekannter, benannter Wasserfall in Mittelnorwegen. Die Auswahl bevorzugt Stellen mit kartierter Zufahrt in plausibler Nähe.","Wasserstand, Privatgrund, sicheren Standpunkt und tatsächlichen Fußweg vor Ort prüfen.",Straßennah: ca. 58 m Luftlinie zur nächsten in der Straßenkarte erfassten Zufahrt (Hedalsveien).,72,Teilweise geprüft,https://www.openstreetmap.org/node/11260905677,,,,,,2
438,Nyseterfossen,,62.666418,7.766148,waterfall,Wasserfall,water,local_tip,Møre og Romsdal,"Ein weniger international bekannter, benannter Wasserfall in Mittelnorwegen. Die Auswahl bevorzugt Stellen mit kartierter Zufahrt in plausibler Nähe.","Wasserstand, Privatgrund, sicheren Standpunkt und tatsächlichen Fußweg vor Ort prüfen.",Straßennah: ca. 65 m Luftlinie zur nächsten in der Straßenkarte erfassten Zufahrt.,72,Teilweise geprüft,https://www.openstreetmap.org/node/927153312,,,,,,1
439,Nekfallet,,62.064959,11.072166,waterfall,Wasserfall,water,local_tip,Innlandet,"Ein weniger international bekannter, benannter Wasserfall in Mittelnorwegen. Die Auswahl bevorzugt Stellen mit kartierter Zufahrt in plausibler Nähe.","Wasserstand, Privatgrund, sicheren Standpunkt und tatsächlichen Fußweg vor Ort prüfen.",Straßennah: ca. 70 m Luftlinie zur nächsten in der Straßenkarte erfassten Zufahrt (Gammelsæterveien).,72,Teilweise geprüft,https://www.openstreetmap.org/node/12797968924,,,,,,1
440,Kolåsfossen,Kolåsfossen – Ørsta,62.233337,6.27973,waterfall,Wasserfall,water,local_tip,Møre og Romsdal,"Ein weniger international bekannter, benannter Wasserfall in Mittelnorwegen. Die Auswahl bevorzugt Stellen mit kartierter Zufahrt in plausibler Nähe.","Wasserstand, Privatgrund, sicheren Standpunkt und tatsächlichen Fußweg vor Ort prüfen.",Straßennah: ca. 70 m Luftlinie zur nächsten in der Straßenkarte erfassten Zufahrt (Romedalen).,72,Teilweise geprüft,https://www.openstreetmap.org/node/4250639131,,,,,,2
441,Berlifossen,,62.345752,7.408446,waterfall,Wasserfall,water,local_tip,Møre og Romsdal,"Ein weniger international bekannter, benannter Wasserfall in Mittelnorwegen. Die Auswahl bevorzugt Stellen mit kartierter Zufahrt in plausibler Nähe.","Wasserstand, Privatgrund, sicheren Standpunkt und tatsächlichen Fußweg vor Ort prüfen.",Straßennah: ca. 71 m Luftlinie zur nächsten in der Straßenkarte erfassten Zufahrt (Valldalsvegen).,72,Teilweise geprüft,https://www.openstreetmap.org/node/3948470006,,,,,,1
442,Hestskofossen,Hestskofossen – Trysil,61.520652,12.061135,waterfall,Wasserfall,water,local_tip,Innlandet,"Ein weniger international bekannter, benannter Wasserfall in Mittelnorwegen. Die Auswahl bevorzugt Stellen mit kartierter Zufahrt in plausibler Nähe.","Wasserstand, Privatgrund, sicheren Standpunkt und tatsächlichen Fußweg vor Ort prüfen.",Straßennah: ca. 75 m Luftlinie zur nächsten in der Straßenkarte erfassten Zufahrt (Kjøva).,72,Teilweise geprüft,https://www.openstreetmap.org/node/320145755,,,,,,2
443,Litlefossen,,62.796468,7.22627,waterfall,Wasserfall,water,local_tip,Møre og Romsdal,"Ein weniger international bekannter, benannter Wasserfall in Mittelnorwegen. Die Auswahl bevorzugt Stellen mit kartierter Zufahrt in plausibler Nähe.","Wasserstand, Privatgrund, sicheren Standpunkt und tatsächlichen Fußweg vor Ort prüfen.",Straßennah: ca. 82 m Luftlinie zur nächsten in der Straßenkarte erfassten Zufahrt (Røssholvegen).,82,Gut dokumentiert,https://www.openstreetmap.org/node/3963040928,,https://commons.wikimedia.org/wiki/File:Malmelva_kraftverk.jpg,PeltonMan,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,1
444,Kvennfalla,Kvennfalla – Trysil,61.29574,12.00288,waterfall,Wasserfall,water,local_tip,Innlandet,"Ein weniger international bekannter, benannter Wasserfall in Mittelnorwegen. Die Auswahl bevorzugt Stellen mit kartierter Zufahrt in plausibler Nähe.","Wasserstand, Privatgrund, sicheren Standpunkt und tatsächlichen Fußweg vor Ort prüfen.",Straßennah: ca. 84 m Luftlinie zur nächsten in der Straßenkarte erfassten Zufahrt.,72,Teilweise geprüft,https://www.openstreetmap.org/node/8318439735,,,,,,2
445,Aurdalsfossa,,60.544097,9.727248,waterfall,Wasserfall,water,local_tip,Innlandet,"Ein weniger international bekannter, benannter Wasserfall in Mittelnorwegen. Die Auswahl bevorzugt Stellen mit kartierter Zufahrt in plausibler Nähe.","Wasserstand, Privatgrund, sicheren Standpunkt und tatsächlichen Fußweg vor Ort prüfen.",Straßennah: ca. 85 m Luftlinie zur nächsten in der Straßenkarte erfassten Zufahrt (Holmlivegen).,72,Teilweise geprüft,https://www.openstreetmap.org/node/11239591515,,,,,,1
446,Fagerhaugfossen,,63.267909,8.550813,waterfall,Wasserfall,water,local_tip,Møre og Romsdal,"Ein weniger international bekannter, benannter Wasserfall in Mittelnorwegen. Die Auswahl bevorzugt Stellen mit kartierter Zufahrt in plausibler Nähe.","Wasserstand, Privatgrund, sicheren Standpunkt und tatsächlichen Fußweg vor Ort prüfen.",Straßennah: ca. 90 m Luftlinie zur nächsten in der Straßenkarte erfassten Zufahrt (Ormsetvegen).,72,Teilweise geprüft,https://www.openstreetmap.org/node/11751605449,,,,,,1
447,Glømsefossen,,63.005035,10.058301,waterfall,Wasserfall,water,local_tip,Trøndelag,"Ein weniger international bekannter, benannter Wasserfall in Mittelnorwegen. Die Auswahl bevorzugt Stellen mit kartierter Zufahrt in plausibler Nähe.","Wasserstand, Privatgrund, sicheren Standpunkt und tatsächlichen Fußweg vor Ort prüfen.",Straßennah: ca. 100 m Luftlinie zur nächsten in der Straßenkarte erfassten Zufahrt.,72,Teilweise geprüft,https://www.openstreetmap.org/node/3532795932,,,,,,1
448,Skynnfallet,,61.159587,11.316246,waterfall,Wasserfall,water,local_tip,Innlandet,"Ein weniger international bekannter, benannter Wasserfall in Mittelnorwegen. Die Auswahl bevorzugt Stellen mit kartierter Zufahrt in plausibler Nähe.","Wasserstand, Privatgrund, sicheren Standpunkt und tatsächlichen Fußweg vor Ort prüfen.",Straßennah: ca. 111 m Luftlinie zur nächsten in der Straßenkarte erfassten Zufahrt.,82,Gut dokumentiert,https://www.openstreetmap.org/node/12744760379,,https://commons.wikimedia.org/wiki/File:Cortinarius_triformis_Fr._2520535552.jpg,GBIF.no (Grete Strømsøe),CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,1
449,Hynnfossen,,63.057409,11.437663,waterfall,Wasserfall,water,local_tip,Trøndelag,"Ein weniger international bekannter, benannter Wasserfall in Mittelnorwegen. Die Auswahl bevorzugt Stellen mit kartierter Zufahrt in plausibler Nähe.","Wasserstand, Privatgrund, sicheren Standpunkt und tatsächlichen Fußweg vor Ort prüfen.",Straßennah: ca. 119 m Luftlinie zur nächsten in der Straßenkarte erfassten Zufahrt.,72,Teilweise geprüft,https://www.openstreetmap.org/node/3420667178,,,,,,1
450,Styggfossen,Styggfossen – Trysil,61.519715,12.045704,waterfall,Wasserfall,water,local_tip,Innlandet,"Ein weniger international bekannter, benannter Wasserfall in Mittelnorwegen. Die Auswahl bevorzugt Stellen mit kartierter Zufahrt in plausibler Nähe.","Wasserstand, Privatgrund, sicheren Standpunkt und tatsächlichen Fußweg vor Ort prüfen.",Straßennah: ca. 122 m Luftlinie zur nächsten in der Straßenkarte erfassten Zufahrt.,72,Teilweise geprüft,https://www.openstreetmap.org/node/7997867919,,,,,,2
451,Stamfoss,,60.615416,9.709336,waterfall,Wasserfall,water,local_tip,Innlandet,"Ein weniger international bekannter, benannter Wasserfall in Mittelnorwegen. Die Auswahl bevorzugt Stellen mit kartierter Zufahrt in plausibler Nähe.","Wasserstand, Privatgrund, sicheren Standpunkt und tatsächlichen Fußweg vor Ort prüfen.",Straßennah: ca. 125 m Luftlinie zur nächsten in der Straßenkarte erfassten Zufahrt.,72,Teilweise geprüft,https://www.openstreetmap.org/node/11239588095,,,,,,1
452,Sagfallet,,60.911466,11.41546,waterfall,Wasserfall,water,local_tip,Innlandet,"Ein weniger international bekannter, benannter Wasserfall in Mittelnorwegen. Die Auswahl bevorzugt Stellen mit kartierter Zufahrt in plausibler Nähe.","Wasserstand, Privatgrund, sicheren Standpunkt und tatsächlichen Fußweg vor Ort prüfen.",Straßennah: ca. 126 m Luftlinie zur nächsten in der Straßenkarte erfassten Zufahrt (Nordhuevegen).,72,Teilweise geprüft,https://www.openstreetmap.org/node/12726278538,,,,,,1
453,Storstoen,,63.040286,9.24002,waterfall,Wasserfall,water,local_tip,Trøndelag,"Ein weniger international bekannter, benannter Wasserfall in Mittelnorwegen. Die Auswahl bevorzugt Stellen mit kartierter Zufahrt in plausibler Nähe.","Wasserstand, Privatgrund, sicheren Standpunkt und tatsächlichen Fußweg vor Ort prüfen.",Straßennah: ca. 137 m Luftlinie zur nächsten in der Straßenkarte erfassten Zufahrt (Romundstadbygdvegen).,72,Teilweise geprüft,https://www.openstreetmap.org/node/7466841773,,,,,,1
454,Gådalsfossen,,62.96616,7.275903,waterfall,Wasserfall,water,local_tip,Møre og Romsdal,"Ein weniger international bekannter, benannter Wasserfall in Mittelnorwegen. Die Auswahl bevorzugt Stellen mit kartierter Zufahrt in plausibler Nähe.","Wasserstand, Privatgrund, sicheren Standpunkt und tatsächlichen Fußweg vor Ort prüfen.",Straßennah: ca. 145 m Luftlinie zur nächsten in der Straßenkarte erfassten Zufahrt.,72,Teilweise geprüft,https://www.openstreetmap.org/node/3968755332,,,,,,1
455,Rivdalsfossen,,63.594558,9.635914,waterfall,Wasserfall,water,local_tip,Trøndelag,"Ein weniger international bekannter, benannter Wasserfall in Mittelnorwegen. Die Auswahl bevorzugt Stellen mit kartierter Zufahrt in plausibler Nähe.","Wasserstand, Privatgrund, sicheren Standpunkt und tatsächlichen Fußweg vor Ort prüfen.",Kurzer Zugang plausibel: ca. 161 m Luftlinie zur nächsten erfassten Zufahrt (Verrafjordsveien).,72,Teilweise geprüft,https://www.openstreetmap.org/node/12870014192,,,,,,1
456,Tussfossen,,62.874144,7.471376,waterfall,Wasserfall,water,local_tip,Møre og Romsdal,"Ein weniger international bekannter, benannter Wasserfall in Mittelnorwegen. Die Auswahl bevorzugt Stellen mit kartierter Zufahrt in plausibler Nähe.","Wasserstand, Privatgrund, sicheren Standpunkt und tatsächlichen Fußweg vor Ort prüfen.",Kurzer Zugang plausibel: ca. 161 m Luftlinie zur nächsten erfassten Zufahrt (Ugelstadvegen).,72,Teilweise geprüft,https://www.openstreetmap.org/node/3968732744,,,,,,1
457,Børsfossen,Børsfossen – Trysil,61.523748,12.009336,waterfall,Wasserfall,water,local_tip,Innlandet,"Ein weniger international bekannter, benannter Wasserfall in Mittelnorwegen. Die Auswahl bevorzugt Stellen mit kartierter Zufahrt in plausibler Nähe.","Wasserstand, Privatgrund, sicheren Standpunkt und tatsächlichen Fußweg vor Ort prüfen.",Kurzer Zugang plausibel: ca. 183 m Luftlinie zur nächsten erfassten Zufahrt.,72,Teilweise geprüft,https://www.openstreetmap.org/node/320145729,,,,,,2
458,Linndalsfallet,Linndalsfallet – Sunndal,62.501284,9.08628,waterfall,Wasserfall,water,local_tip,Møre og Romsdal,"Ein weniger international bekannter, benannter Wasserfall in Mittelnorwegen. Die Auswahl bevorzugt Stellen mit kartierter Zufahrt in plausibler Nähe.","Wasserstand, Privatgrund, sicheren Standpunkt und tatsächlichen Fußweg vor Ort prüfen.",Kurzer Zugang plausibel: ca. 219 m Luftlinie zur nächsten erfassten Zufahrt.,72,Teilweise geprüft,https://www.openstreetmap.org/node/3446535885,,,,,,2
459,Klevfossen,,63.228767,8.588129,waterfall,Wasserfall,water,local_tip,Møre og Romsdal,"Ein weniger international bekannter, benannter Wasserfall in Mittelnorwegen. Die Auswahl bevorzugt Stellen mit kartierter Zufahrt in plausibler Nähe.","Wasserstand, Privatgrund, sicheren Standpunkt und tatsächlichen Fußweg vor Ort prüfen.",Kurzer Zugang plausibel: ca. 243 m Luftlinie zur nächsten erfassten Zufahrt (Bjøringdalsvegen).,82,Gut dokumentiert,https://www.openstreetmap.org/node/1819496286,,"https://commons.wikimedia.org/wiki/File:Torset,_evening_view_-_panoramio.jpg",Kurth Brekke,CC BY 3.0,https://creativecommons.org/licenses/by/3.0/,1
460,Renåfallet,,61.68208,11.268791,waterfall,Wasserfall,water,local_tip,Innlandet,"Ein weniger international bekannter, benannter Wasserfall in Mittelnorwegen. Die Auswahl bevorzugt Stellen mit kartierter Zufahrt in plausibler Nähe.","Wasserstand, Privatgrund, sicheren Standpunkt und tatsächlichen Fußweg vor Ort prüfen.",Kurzer Zugang plausibel: ca. 250 m Luftlinie zur nächsten erfassten Zufahrt.,72,Teilweise geprüft,https://www.openstreetmap.org/node/5517557524,,,,,,1
