Name,Breitengrad,Längengrad,Kategorie,Kartengruppe,Region,Bekanntheit,Warum empfehlenswert,Hinweis,Zugangscheck,Google Maps,Quelle,Recherchequelle,Datenquelle,Datenlizenz
Husfliden Garn og Gaver,59.213535,10.940532,Besonderes Geschäft & Markt,Geschäfte & Märkte,Østfold,Lokaler Tipp / Empfehlung,"Kleiner Markt, Handwerks-, Design-, Gebraucht- oder Regionalwarenladen mit lokalem Charakter.",Markttage und saisonale Öffnungszeiten vorab prüfen.,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=59.213535,10.940532",https://www.openstreetmap.org/node/3397285020,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Gaven,63.426916,10.403168,Besonderes Geschäft & Markt,Geschäfte & Märkte,Trøndelag,Lokaler Tipp / Empfehlung,"Kleiner Markt, Handwerks-, Design-, Gebraucht- oder Regionalwarenladen mit lokalem Charakter.",Markttage und saisonale Öffnungszeiten vorab prüfen.,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=63.426916,10.403168",https://www.openstreetmap.org/node/5216933500,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Gjestal spinneri,58.823966,6.024591,Besonderes Geschäft & Markt,Geschäfte & Märkte,Rogaland,Lokaler Tipp / Empfehlung,"Kleiner Markt, Handwerks-, Design-, Gebraucht- oder Regionalwarenladen mit lokalem Charakter.",Markttage und saisonale Öffnungszeiten vorab prüfen.,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=58.823966,6.024591",https://www.openstreetmap.org/node/410911247,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Kreativt verksted,60.187062,12.002795,Besonderes Geschäft & Markt,Geschäfte & Märkte,Innlandet,Lokaler Tipp / Empfehlung,"Kleiner Markt, Handwerks-, Design-, Gebraucht- oder Regionalwarenladen mit lokalem Charakter.",Markttage und saisonale Öffnungszeiten vorab prüfen.,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=60.187062,12.002795",https://www.openstreetmap.org/node/12057282067,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Gullsmed Berglihn,58.146886,7.994154,Besonderes Geschäft & Markt,Geschäfte & Märkte,Agder,Lokaler Tipp / Empfehlung,"Kleiner Markt, Handwerks-, Design-, Gebraucht- oder Regionalwarenladen mit lokalem Charakter.",Markttage und saisonale Öffnungszeiten vorab prüfen.,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=58.146886,7.994154",https://www.openstreetmap.org/node/1847057774,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
"Annen Etage, interiør",59.916942,10.588164,Besonderes Geschäft & Markt,Geschäfte & Märkte,Akershus,Lokaler Tipp / Empfehlung,"Kleiner Markt, Handwerks-, Design-, Gebraucht- oder Regionalwarenladen mit lokalem Charakter.",Markttage und saisonale Öffnungszeiten vorab prüfen.,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=59.916942,10.588164",https://www.openstreetmap.org/node/2260251098,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Eresfjord Husflid,62.679778,8.119397,Besonderes Geschäft & Markt,Geschäfte & Märkte,Møre og Romsdal,Lokaler Tipp / Empfehlung,"Kleiner Markt, Handwerks-, Design-, Gebraucht- oder Regionalwarenladen mit lokalem Charakter.",Markttage und saisonale Öffnungszeiten vorab prüfen.,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=62.679778,8.119397",https://www.openstreetmap.org/node/4696734622,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Torget,62.737143,7.159254,Besonderes Geschäft & Markt,Geschäfte & Märkte,Møre og Romsdal,Lokaler Tipp / Empfehlung,"Kleiner Markt, Handwerks-, Design-, Gebraucht- oder Regionalwarenladen mit lokalem Charakter.",Markttage und saisonale Öffnungszeiten vorab prüfen.,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=62.737143,7.159254",https://www.openstreetmap.org/way/367396508,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Gavegrotten,59.206878,10.941887,Besonderes Geschäft & Markt,Geschäfte & Märkte,Østfold,Lokaler Tipp / Empfehlung,"Kleiner Markt, Handwerks-, Design-, Gebraucht- oder Regionalwarenladen mit lokalem Charakter.",Markttage und saisonale Öffnungszeiten vorab prüfen.,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=59.206878,10.941887",https://www.openstreetmap.org/node/7179166849,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Jorunn's Interiør,59.213562,10.940805,Besonderes Geschäft & Markt,Geschäfte & Märkte,Østfold,Lokaler Tipp / Empfehlung,"Kleiner Markt, Handwerks-, Design-, Gebraucht- oder Regionalwarenladen mit lokalem Charakter.",Markttage und saisonale Öffnungszeiten vorab prüfen.,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=59.213562,10.940805",https://www.openstreetmap.org/node/3397286897,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Torvet,58.869103,9.411479,Besonderes Geschäft & Markt,Geschäfte & Märkte,Telemark,Lokaler Tipp / Empfehlung,"Kleiner Markt, Handwerks-, Design-, Gebraucht- oder Regionalwarenladen mit lokalem Charakter.",Markttage und saisonale Öffnungszeiten vorab prüfen.,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=58.869103,9.411479",https://www.openstreetmap.org/way/111470417,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Sweater shop,60.862365,7.113425,Besonderes Geschäft & Markt,Geschäfte & Märkte,Vestland,Lokaler Tipp / Empfehlung,"Kleiner Markt, Handwerks-, Design-, Gebraucht- oder Regionalwarenladen mit lokalem Charakter.",Markttage und saisonale Öffnungszeiten vorab prüfen.,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=60.862365,7.113425",https://www.openstreetmap.org/way/228153967,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Geiranger Galleri. Kunst & Kunsthandverk,62.100859,7.206275,Besonderes Geschäft & Markt,Geschäfte & Märkte,Møre og Romsdal,Lokaler Tipp / Empfehlung,"Kleiner Markt, Handwerks-, Design-, Gebraucht- oder Regionalwarenladen mit lokalem Charakter.",Markttage und saisonale Öffnungszeiten vorab prüfen.,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=62.100859,7.206275",https://www.openstreetmap.org/node/12093136877,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Lunden Brukthandel,63.411169,10.792176,Besonderes Geschäft & Markt,Geschäfte & Märkte,Trøndelag,Lokaler Tipp / Empfehlung,"Kleiner Markt, Handwerks-, Design-, Gebraucht- oder Regionalwarenladen mit lokalem Charakter.",Markttage und saisonale Öffnungszeiten vorab prüfen.,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=63.411169,10.792176",https://www.openstreetmap.org/node/2141725654,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Mjonøybui,59.634270,7.800579,Besonderes Geschäft & Markt,Geschäfte & Märkte,Telemark,Lokaler Tipp / Empfehlung,"Kleiner Markt, Handwerks-, Design-, Gebraucht- oder Regionalwarenladen mit lokalem Charakter.",Markttage und saisonale Öffnungszeiten vorab prüfen.,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=59.634270,7.800579",https://www.openstreetmap.org/node/12049265756,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Ullala,61.114694,10.467335,Besonderes Geschäft & Markt,Geschäfte & Märkte,Innlandet,Lokaler Tipp / Empfehlung,"Kleiner Markt, Handwerks-, Design-, Gebraucht- oder Regionalwarenladen mit lokalem Charakter.",Markttage und saisonale Öffnungszeiten vorab prüfen.,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=61.114694,10.467335",https://www.openstreetmap.org/node/13101054103,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Saltnes Brukskunst,59.294989,10.762215,Besonderes Geschäft & Markt,Geschäfte & Märkte,Østfold,Lokaler Tipp / Empfehlung,"Kleiner Markt, Handwerks-, Design-, Gebraucht- oder Regionalwarenladen mit lokalem Charakter.",Markttage und saisonale Öffnungszeiten vorab prüfen.,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=59.294989,10.762215",https://www.openstreetmap.org/node/4054653498,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Lillestrøm torg,59.956117,11.049243,Besonderes Geschäft & Markt,Geschäfte & Märkte,Akershus,Lokaler Tipp / Empfehlung,"Kleiner Markt, Handwerks-, Design-, Gebraucht- oder Regionalwarenladen mit lokalem Charakter.",Markttage und saisonale Öffnungszeiten vorab prüfen.,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=59.956117,11.049243",https://www.openstreetmap.org/way/54731397,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Fougner Lunds plass,60.793515,11.078338,Besonderes Geschäft & Markt,Geschäfte & Märkte,Innlandet,Lokaler Tipp / Empfehlung,"Kleiner Markt, Handwerks-, Design-, Gebraucht- oder Regionalwarenladen mit lokalem Charakter.",Markttage und saisonale Öffnungszeiten vorab prüfen.,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=60.793515,11.078338",https://www.openstreetmap.org/way/38099030,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Botanisk hage,59.918728,10.770504,Garten & Arboretum,Geschäfte & Märkte,Oslo,Lokaler Tipp / Empfehlung,"Ein regionaler Garten, geologischer Ort oder kleines Kulturziel, das eine Norwegenreise um einen ungewöhnlichen Stopp ergänzt.","Zugang, Eintritt und Saisonzeiten prüfen.",Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=59.918728,10.770504",https://www.openstreetmap.org/way/4045303,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Fredriksten festning,59.119903,11.396863,Kurioser Kultur- oder Naturort,Natur & besondere Orte,Østfold,Lokaler Tipp / Empfehlung,"Ein regionaler Garten, geologischer Ort oder kleines Kulturziel, das eine Norwegenreise um einen ungewöhnlichen Stopp ergänzt.","Zugang, Eintritt und Saisonzeiten prüfen.",Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=59.119903,11.396863",https://www.openstreetmap.org/way/228874452,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Lillesand Flaksbandsbanen,58.291709,8.284686,Kurioser Kultur- oder Naturort,Natur & besondere Orte,Agder,Lokaler Tipp / Empfehlung,"Ein regionaler Garten, geologischer Ort oder kleines Kulturziel, das eine Norwegenreise um einen ungewöhnlichen Stopp ergänzt.","Zugang, Eintritt und Saisonzeiten prüfen.",Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=58.291709,8.284686",https://www.openstreetmap.org/node/12042208896,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Refsdal Kraftstasjon 1913,61.027455,6.575520,Kurioser Kultur- oder Naturort,Natur & besondere Orte,Vestland,Lokaler Tipp / Empfehlung,"Ein regionaler Garten, geologischer Ort oder kleines Kulturziel, das eine Norwegenreise um einen ungewöhnlichen Stopp ergänzt.","Zugang, Eintritt und Saisonzeiten prüfen.",Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=61.027455,6.575520",https://www.openstreetmap.org/node/3076646669,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Steinvikholm slott,63.543701,10.813255,Kurioser Kultur- oder Naturort,Natur & besondere Orte,Trøndelag,Lokaler Tipp / Empfehlung,"Ein regionaler Garten, geologischer Ort oder kleines Kulturziel, das eine Norwegenreise um einen ungewöhnlichen Stopp ergänzt.","Zugang, Eintritt und Saisonzeiten prüfen.",Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=63.543701,10.813255",https://www.openstreetmap.org/way/342259032,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Arboretet på Milde,60.256594,5.274650,Garten & Arboretum,Geschäfte & Märkte,Vestland,Lokaler Tipp / Empfehlung,"Ein regionaler Garten, geologischer Ort oder kleines Kulturziel, das eine Norwegenreise um einen ungewöhnlichen Stopp ergänzt.","Zugang, Eintritt und Saisonzeiten prüfen.",Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=60.256594,5.274650",https://www.openstreetmap.org/way/26635282,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Borrehaugene,59.383395,10.471334,Kurioser Kultur- oder Naturort,Natur & besondere Orte,Vestfold,Lokaler Tipp / Empfehlung,"Ein regionaler Garten, geologischer Ort oder kleines Kulturziel, das eine Norwegenreise um einen ungewöhnlichen Stopp ergänzt.","Zugang, Eintritt und Saisonzeiten prüfen.",Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=59.383395,10.471334",https://www.openstreetmap.org/node/1710084597,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Gardnos Crater,60.633911,9.008075,Kurioser Kultur- oder Naturort,Natur & besondere Orte,Buskerud,Lokaler Tipp / Empfehlung,"Ein regionaler Garten, geologischer Ort oder kleines Kulturziel, das eine Norwegenreise um einen ungewöhnlichen Stopp ergänzt.","Zugang, Eintritt und Saisonzeiten prüfen.",Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=60.633911,9.008075",https://www.openstreetmap.org/node/741473160,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Dalen hotel,59.443651,8.011332,Kurioser Kultur- oder Naturort,Natur & besondere Orte,Telemark,Lokaler Tipp / Empfehlung,"Ein regionaler Garten, geologischer Ort oder kleines Kulturziel, das eine Norwegenreise um einen ungewöhnlichen Stopp ergänzt.","Zugang, Eintritt und Saisonzeiten prüfen.",Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=59.443651,8.011332",https://www.openstreetmap.org/node/11222211828,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
